id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
197798177,0.03222100,0.10800000,0.00347986,1603171854341,True,True
197798178,0.03222100,0.10800000,0.00347986,1603171854341,True,True
197798179,0.03222100,0.10800000,0.00347986,1603171854341,True,True
197798180,0.03222100,0.10800000,0.00347986,1603171854341,True,True
197798181,0.03222100,0.10800000,0.00347986,1603171854342,True,True
197798182,0.03222100,0.10800000,0.00347986,1603171854342,True,True
197798183,0.03222100,0.10800000,0.00347986,1603171854343,True,True
197798184,0.03222100,0.10800000,0.00347986,1603171854343,True,True
197798185,0.03222100,0.10800000,0.00347986,1603171854343,True,True
197798186,0.03222100,0.10800000,0.00347986,1603171854343,True,True
197798187,0.03222100,0.10800000,0.00347986,1603171854344,True,True
197798188,0.03222100,0.10800000,0.00347986,1603171854345,True,True
197798189,0.03222100,0.10800000,0.00347986,1603171854345,True,True
197798190,0.03222100,0.10800000,0.00347986,1603171854345,True,True
197798191,0.03222100,0.10800000,0.00347986,1603171854345,True,True
197798192,0.03222100,0.10800000,0.00347986,1603171854345,True,True
197798193,0.03222100,0.10800000,0.00347986,1603171854346,True,True
197798194,0.03222100,0.10800000,0.00347986,1603171854346,True,True
197798195,0.03222100,0.10800000,0.00347986,1603171854348,True,True
197798196,0.03222100,0.10800000,0.00347986,1603171854348,True,True
197798197,0.03222100,0.10800000,0.00347986,1603171854349,True,True
197798198,0.03222100,0.10800000,0.00347986,1603171854349,True,True
197798199,0.03222100,0.10800000,0.00347986,1603171854350,True,True
197798200,0.03222100,0.10800000,0.00347986,1603171854369,True,True
197798201,0.03222100,0.10800000,0.00347986,1603171854369,True,True
197798202,0.03222100,0.10800000,0.00347986,1603171854372,True,True
197798203,0.03222100,0.10800000,0.00347986,1603171854375,True,True
197798204,0.03222200,2.42200000,0.07804168,1603171854382,False,True
197798205,0.03222300,0.43500000,0.01401700,1603171854382,False,True
197798206,0.03222100,1.22700000,0.03953516,1603171854445,True,True
197798207,0.03221900,1.64100000,0.05287137,1603171854445,True,True
197798208,0.03222200,0.95000000,0.03061090,1603171856722,False,True
197798209,0.03221900,0.14500000,0.00467175,1603171859053,True,True
197798210,0.03222200,1.76800000,0.05696849,1603171859189,False,True
197798211,0.03222100,1.00000000,0.03222100,1603171861525,False,True
197798212,0.03222000,1.29400000,0.04169268,1603171861765,True,True
197798213,0.03222000,1.21400000,0.03911508,1603171861879,True,True
197798214,0.03222000,0.61400000,0.01978308,1603171863332,True,True
197798215,0.03222100,1.00000000,0.03222100,1603171865263,False,True
197798216,0.03222200,2.60800000,0.08403497,1603171865263,False,True
197798217,0.03221900,0.06100000,0.00196535,1603171868715,True,True
197798218,0.03221900,1.95100000,0.06285926,1603171869122,True,True
197798219,0.03221900,0.14400000,0.00463953,1603171869442,True,True
197798220,0.03222200,2.92300000,0.09418490,1603171869958,False,True
197798221,0.03222000,5.52000000,0.17785440,1603171870898,True,True
197798222,0.03222000,2.01500000,0.06492330,1603171872641,True,True
197798223,0.03222000,0.07700000,0.00248094,1603171872699,True,True
197798224,0.03222200,3.02800000,0.09756821,1603171873825,False,True
197798225,0.03222200,0.45200000,0.01456434,1603171873825,False,True
197798226,0.03222100,0.18900000,0.00608976,1603171874214,True,True
197798227,0.03222000,0.45700000,0.01472454,1603171875763,False,True
197798228,0.03222000,7.79900000,0.25128378,1603171875763,False,True
197798229,0.03221900,3.02000000,0.09730138,1603171875860,True,True
197798230,0.03221900,0.54500000,0.01755935,1603171878802,True,True
197798231,0.03222000,0.40300000,0.01298466,1603171880194,False,True
197798232,0.03221900,2.53900000,0.08180404,1603171880698,True,True
197798233,0.03221800,2.56900000,0.08276804,1603171882503,True,True
197798234,0.03221800,0.17600000,0.00567036,1603171882538,True,True
197798235,0.03221800,2.19700000,0.07078294,1603171882567,True,True
197798236,0.03221800,2.76200000,0.08898611,1603171882617,True,True
197798237,0.03221800,31.42700000,1.01251508,1603171882637,True,True
197798238,0.03221800,0.86900000,0.02799744,1603171882759,True,True
197798239,0.03221700,0.00800000,0.00025773,1603171882814,True,True
197798240,0.03221700,0.00700000,0.00022551,1603171882814,True,True
197798241,0.03221700,0.03700000,0.00119202,1603171882814,True,True
197798242,0.03221500,0.00700000,0.00022550,1603171882952,True,True
197798243,0.03221500,0.00400000,0.00012886,1603171882952,True,True
197798244,0.03221500,0.00400000,0.00012886,1603171882952,True,True
197798245,0.03221500,0.00600000,0.00019329,1603171882952,True,True
197798246,0.03221400,0.00900000,0.00028992,1603171882952,True,True
197798247,0.03221400,0.04000000,0.00128856,1603171882952,True,True
197798248,0.03221300,0.05200000,0.00167507,1603171882952,True,True
197798249,0.03221300,3.08900000,0.09950595,1603171883014,True,True
197798250,0.03221200,0.30000000,0.00966360,1603171883014,True,True
197798251,0.03221200,0.56800000,0.01829641,1603171883356,True,True
197798252,0.03221200,0.25300000,0.00814963,1603171883459,True,True
197798253,0.03221200,2.36700000,0.07624580,1603171883599,True,True
197798254,0.03221200,2.43000000,0.07827516,1603171883659,True,True
197798255,0.03221200,2.15200000,0.06932022,1603171883784,True,True
197798256,0.03221200,0.54600000,0.01758775,1603171884220,True,True
197798257,0.03221300,0.03300000,0.00106302,1603171884321,False,True
197798258,0.03221200,2.42900000,0.07824294,1603171884363,True,True
197798259,0.03221200,2.49500000,0.08036894,1603171884560,True,True
197798260,0.03221200,2.13300000,0.06870819,1603171884682,True,True
197798261,0.03221200,0.80700000,0.02599508,1603171886795,True,True
197798262,0.03221200,2.77800000,0.08948493,1603171892374,True,True
